"donor_id","donated","age","gender","marital_status","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","median_gift","days_since_first_gift","recency","frequency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","distance_to_office","gender_F","gender_M","income_low","income_medium","income_high","income_veryhigh","age_disc","balance_disc","mean_gift_disc","max_gift_disc","recency_disc"
4666,1,44,"F","Single",2785.9,"High","High School",1,12.73,28.96,4.49,20.84,2241,619,0.162873717090585,14,4,1,0,"Elbasan","Urban",42.3,1,0,0,0,1,0,"age_2","balance_5","mean_gift_1","max_gift_1","recency_4"
4668,1,69,"M","Married",1535.39,"Medium","Master",7,22.21,46.39,17.24,34.3,1943,329,1.31497683993824,10,4,1,1,"Durrës","Urban",29.9,0,1,0,1,0,0,"age_4","balance_3","mean_gift_2","max_gift_2","recency_2"
4669,1,47,"F","Married",1176.53,"High","High School",0,0,0,0,0,NA,NA,0,8,5,0,1,"Elbasan","Urban",20,1,0,0,0,1,0,"age_2","balance_2",NA,NA,NA
4671,1,35,"F","Single",1814.98,"Very High","Bachelor",2,75.43,138.46,35.83,106.95,2856,331,0.255602240896359,10,1,0,0,"Durrës","Urban",10.4,1,0,0,0,0,1,"age_1","balance_4","mean_gift_4","max_gift_5","recency_2"
4673,1,78,"M","Single",514.36,"Medium","Bachelor",2,55.86,95.33,44.6,75.6,1407,725,0.518834399431414,8,6,1,1,"Tiranë","Suburban",21.1,0,1,0,1,0,0,"age_5","balance_1","mean_gift_4","max_gift_4","recency_4"
4674,1,47,"F","Single",1837.53,"Very High","High School",3,58.55,87.89,38.69,73.22,2583,804,0.423925667828107,11,3,0,0,"Tiranë","Rural",46.9,1,0,0,0,0,1,"age_2","balance_4","mean_gift_4","max_gift_4","recency_5"
4675,0,26,"F","Single",2049.52,"Medium","Bachelor",0,0,0,0,0,NA,NA,0,9,4,0,1,"Vlorë","Rural",7.5,1,0,0,1,0,0,"age_1","balance_4",NA,NA,NA
4676,1,60,"F","Divorced",1130.93,"High","Bachelor",3,10.29,24.67,4.85,17.48,2374,230,0.461246840775063,15,5,0,1,"Vlorë","Suburban",16.1,1,0,0,0,1,0,"age_3","balance_2","mean_gift_1","max_gift_1","recency_2"
4677,0,59,"F","Widowed",1498.98,"Low","Bachelor",1,23.49,30.03,11.98,26.76,896,896,0.407366071428571,8,2,0,1,"Shkodër","Rural",17.7,1,0,1,0,0,0,"age_3","balance_3","mean_gift_2","max_gift_1","recency_5"
4678,0,27,"M","Divorced",2275.77,"Low","Master",1,51.61,118.85,22.88,85.23,280,280,1,4,7,0,0,"Durrës","Urban",30.9,0,1,1,0,0,0,"age_1","balance_5","mean_gift_4","max_gift_4","recency_2"
4679,0,66,"M","Divorced",1376.58,"Medium","Master",1,15.31,15.32,6.55,15.32,1120,425,0.325892857142857,8,8,0,1,"Other","Urban",49.2,0,1,0,1,0,0,"age_4","balance_3","mean_gift_1","max_gift_1","recency_3"
4680,1,18,"F","Single",3428.02,"Low","High School",7,45.96,84.93,17.75,65.45,1455,682,1.75601374570447,7,4,0,1,"Other","Urban",17.4,1,0,1,0,0,0,"age_1","balance_5","mean_gift_3","max_gift_3","recency_4"
4682,0,85,"F","Married",567.7,"High","Master",0,0,0,0,0,NA,NA,0,7,5,0,1,"Durrës","Urban",14.6,1,0,0,0,1,0,"age_5","balance_1",NA,NA,NA
4684,0,57,"M","Single",1522.92,"High","Bachelor",2,42.13,69.82,20.03,55.97,1518,537,0.480895915678524,7,7,0,0,"Tiranë","Urban",11,0,1,0,0,1,0,"age_3","balance_3","mean_gift_3","max_gift_3","recency_4"
4685,1,18,"F","Married",875.37,"Very High","High School",2,65.11,130.74,44.87,97.93,416,345,1.75480769230769,14,3,1,1,"Tiranë","Suburban",24.2,1,0,0,0,0,1,"age_1","balance_2","mean_gift_4","max_gift_4","recency_2"
4690,0,63,"F","Married",414.51,"Very High","High School",1,49.53,60.31,36.26,54.92,2953,879,0.123603115475787,5,3,0,0,"Tiranë","Urban",1.7,1,0,0,0,0,1,"age_4","balance_1","mean_gift_3","max_gift_3","recency_5"
4693,1,46,"F","Married",2394.38,"Medium","High School",4,41.84,46.79,26.29,44.31,2236,261,0.652951699463327,9,3,0,0,"Tiranë","Rural",25,1,0,0,1,0,0,"age_2","balance_5","mean_gift_3","max_gift_2","recency_2"
4695,1,43,"F","Widowed",2067.68,"Medium","Bachelor",2,93.89,217.99,62.72,155.94,2184,421,0.334249084249084,6,3,0,0,"Vlorë","Urban",37.2,1,0,0,1,0,0,"age_2","balance_4","mean_gift_5","max_gift_5","recency_3"
4697,1,38,"F","Married",1748,"High","Bachelor",1,82.81,84.72,60.19,83.76,2862,173,0.127533193570929,10,4,0,1,"Tiranë","Urban",28,1,0,0,0,1,0,"age_1","balance_4","mean_gift_5","max_gift_3","recency_1"
4700,1,47,"M","Married",2566.02,"High","High School",4,21.98,51.02,11.08,36.5,1643,3,0.888618381010347,3,5,0,1,"Tiranë","Urban",46.6,0,1,0,0,1,0,"age_2","balance_5","mean_gift_2","max_gift_2","recency_1"
4701,1,63,"F","Single",468.07,"High","Bachelor",2,72.99,153.34,38.96,113.16,699,447,1.04434907010014,11,2,0,0,"Durrës","Suburban",22.5,1,0,0,0,1,0,"age_4","balance_1","mean_gift_4","max_gift_5","recency_3"
4702,1,27,"M","Married",1632.09,"Medium","Bachelor",1,55.6,87.27,43.76,71.44,1205,242,0.302904564315353,11,4,0,1,"Tiranë","Rural",28.8,0,1,0,1,0,0,"age_1","balance_3","mean_gift_4","max_gift_3","recency_2"
4705,0,39,"M","Married",895.19,"Low","Bachelor",5,46.12,86.27,25.38,66.19,2483,217,0.734997986306887,6,6,0,0,"Other","Urban",30.3,0,1,1,0,0,0,"age_1","balance_2","mean_gift_3","max_gift_3","recency_2"
4706,0,69,"M","Married",1400.68,"High","Master",0,0,0,0,0,NA,NA,0,6,5,0,1,"Vlorë","Urban",50,0,1,0,0,1,0,"age_4","balance_3",NA,NA,NA
4707,1,70,"F","Single",1035.3,"Very High","Master",6,47.74,53.41,38,50.58,115,115,6,13,5,0,1,"Tiranë","Rural",51.6,1,0,0,0,0,1,"age_4","balance_2","mean_gift_3","max_gift_2","recency_1"
4708,1,66,"M","Widowed",1149.44,"High","High School",1,81.51,127.42,44.87,104.47,543,543,0.67219152854512,12,2,0,0,"Vlorë","Urban",11.4,0,1,0,0,1,0,"age_4","balance_2","mean_gift_5","max_gift_4","recency_4"
4712,0,29,"F","Single",1666.54,"Very High","PhD",2,24.45,28.09,16.02,26.27,1251,382,0.583533173461231,3,4,1,0,"Other","Suburban",3.6,1,0,0,0,0,1,"age_1","balance_3","mean_gift_2","max_gift_1","recency_3"
4713,1,40,"M","Married",1211.09,"Low","PhD",1,72.21,103.93,40.65,88.07,1093,439,0.333943275388838,7,1,0,1,"Shkodër","Urban",23.2,0,1,1,0,0,0,"age_1","balance_2","mean_gift_4","max_gift_4","recency_3"
4714,1,64,"F","Married",2430.28,"Medium","Bachelor",5,22.06,51.48,11.18,36.77,2511,147,0.726802070888092,8,4,0,1,"Other","Rural",19.7,1,0,0,1,0,0,"age_4","balance_5","mean_gift_2","max_gift_2","recency_1"
4715,1,74,"F","Single",2171.83,"High","High School",2,17.64,18.21,6.55,17.92,1985,150,0.367758186397985,7,8,0,1,"Durrës","Rural",45.9,1,0,0,0,1,0,"age_5","balance_4","mean_gift_1","max_gift_1","recency_1"
4716,0,61,"F","Married",1797.07,"Medium","High School",0,0,0,0,0,NA,NA,0,7,6,0,1,"Other","Urban",29.3,1,0,0,1,0,0,"age_4","balance_4",NA,NA,NA
4719,1,90,"F","Married",1294.15,"High","Master",4,44.8,61.08,25.24,52.94,1466,659,0.995907230559345,8,7,0,0,"Shkodër","Rural",49,1,0,0,0,1,0,"age_5","balance_3","mean_gift_3","max_gift_3","recency_4"
4720,1,49,"M","Widowed",766.29,"Low","Bachelor",1,6.68,14.67,3.33,10.68,379,379,0.963060686015831,7,6,0,0,"Tiranë","Urban",41.7,0,1,1,0,0,0,"age_2","balance_1","mean_gift_1","max_gift_1","recency_3"
4721,0,67,"M","Divorced",1203.13,"High","Bachelor",3,49,57.76,39.12,53.38,876,827,1.25,4,7,0,1,"Durrës","Rural",27.6,0,1,0,0,1,0,"age_4","balance_2","mean_gift_3","max_gift_3","recency_5"
4722,1,35,"F","Widowed",2274.09,"Low","Master",3,39.93,86.89,14.45,63.41,1958,372,0.559244126659857,6,9,0,0,"Other","Suburban",54.8,1,0,1,0,0,0,"age_1","balance_5","mean_gift_3","max_gift_3","recency_3"
4723,0,37,"M","Married",902.39,"Medium","Bachelor",1,6.27,12.23,4.06,9.25,920,376,0.396739130434783,8,3,0,1,"Vlorë","Suburban",51.2,0,1,0,1,0,0,"age_1","balance_2","mean_gift_1","max_gift_1","recency_3"
4724,1,48,"F","Married",1573.64,"Medium","High School",2,37.88,76.78,20.87,57.33,1934,110,0.377456049638056,6,5,0,0,"Other","Suburban",12,1,0,0,1,0,0,"age_2","balance_3","mean_gift_3","max_gift_3","recency_1"
4725,1,61,"M","Married",1854.27,"High","High School",2,67.24,145.45,35.95,106.34,2575,403,0.283495145631068,8,5,0,1,"Tiranë","Suburban",53.5,0,1,0,0,1,0,"age_4","balance_4","mean_gift_4","max_gift_5","recency_3"
4727,1,55,"F","Single",2313.37,"Low","High School",3,73.2,181.18,41.05,127.19,1672,383,0.654904306220096,7,1,1,1,"Durrës","Urban",36.3,1,0,1,0,0,0,"age_3","balance_5","mean_gift_4","max_gift_5","recency_3"
4729,1,53,"F","Married",1914.03,"Very High","High School",6,123.28,261.41,48.09,192.35,2300,363,0.952173913043478,4,10,0,1,"Elbasan","Suburban",15.6,1,0,0,0,0,1,"age_3","balance_4","mean_gift_5","max_gift_5","recency_3"
4730,1,61,"M","Single",1461.09,"Very High","Bachelor",4,69.98,99,55.02,84.49,2969,857,0.491748063320983,8,5,0,1,"Vlorë","Urban",28.1,0,1,0,0,0,1,"age_4","balance_3","mean_gift_4","max_gift_4","recency_5"
4731,1,29,"M","Married",972.92,"Medium","High School",3,53.95,130.73,37.13,92.34,191,191,3,8,4,0,1,"Durrës","Suburban",42.3,0,1,0,1,0,0,"age_1","balance_2","mean_gift_4","max_gift_4","recency_2"
4732,0,56,"M","Married",695.78,"Low","Master",3,21.62,43.94,11.38,32.78,1150,856,0.952173913043478,7,5,0,0,"Vlorë","Urban",23.3,0,1,1,0,0,0,"age_3","balance_1","mean_gift_2","max_gift_2","recency_5"
4735,0,44,"F","Widowed",697.78,"Medium","High School",0,0,0,0,0,NA,NA,0,4,2,0,1,"Other","Urban",18.6,1,0,0,1,0,0,"age_2","balance_1",NA,NA,NA
4736,1,86,"M","Married",841.61,"Medium","Master",0,0,0,0,0,NA,NA,0,10,4,0,0,"Durrës","Suburban",21.9,0,1,0,1,0,0,"age_5","balance_2",NA,NA,NA
4737,0,40,"M","Married",1980.5,"Medium","Bachelor",3,90.18,146.49,66.71,118.34,866,271,1.26443418013857,9,2,0,0,"Tiranë","Urban",19.4,0,1,0,1,0,0,"age_1","balance_4","mean_gift_5","max_gift_5","recency_2"
4738,1,50,"M","Divorced",3367.82,"High","High School",3,24.55,52.45,9.18,38.5,267,198,3,9,5,0,1,"Other","Urban",56.1,0,1,0,0,1,0,"age_2","balance_5","mean_gift_2","max_gift_2","recency_2"
4739,1,40,"F","Married",2061.83,"Medium","Master",3,45.46,60.11,21.41,52.78,936,588,1.16987179487179,10,3,0,1,"Vlorë","Urban",48.5,1,0,0,1,0,0,"age_1","balance_4","mean_gift_3","max_gift_3","recency_4"
4742,1,18,"F","Single",1478.63,"Medium","High School",2,35.37,44.54,18.94,39.95,1668,630,0.437649880095923,14,5,0,0,"Other","Urban",37.5,1,0,0,1,0,0,"age_1","balance_3","mean_gift_3","max_gift_2","recency_4"
4743,1,52,"F","Married",1813.72,"Medium","Bachelor",3,83.24,116.56,25.48,99.9,115,115,3,7,3,0,0,"Tiranë","Urban",10.1,1,0,0,1,0,0,"age_3","balance_4","mean_gift_5","max_gift_4","recency_1"
4744,0,50,"M","Single",1202.65,"Very High","Bachelor",3,38.35,46.02,14.77,42.19,1134,753,0.965608465608466,9,14,0,1,"Tiranë","Suburban",41.7,0,1,0,0,0,1,"age_2","balance_2","mean_gift_3","max_gift_2","recency_5"
4746,1,52,"M","Married",1924.58,"Medium","Master",4,175.01,365.58,131.7,270.29,1335,974,1.0936329588015,7,3,0,1,"Tiranë","Suburban",52.1,0,1,0,1,0,0,"age_3","balance_4","mean_gift_5","max_gift_5","recency_5"
4747,1,60,"M","Married",1345.27,"Medium","High School",1,18.5,43.5,13.67,31,658,527,0.554711246200608,10,2,0,1,"Durrës","Urban",15.1,0,1,0,1,0,0,"age_3","balance_3","mean_gift_1","max_gift_2","recency_3"
4749,0,46,"M","Married",1322.39,"Very High","Bachelor",3,38.25,90.09,19.8,64.17,2096,832,0.522423664122137,3,7,0,0,"Tiranë","Suburban",56.2,0,1,0,0,0,1,"age_2","balance_3","mean_gift_3","max_gift_4","recency_5"
4750,1,95,"M","Divorced",1203.87,"Low","Bachelor",3,70.37,91.92,45.26,81.15,1843,957,0.594139989148128,4,10,0,1,"Tiranë","Suburban",19.4,0,1,1,0,0,0,"age_5","balance_2","mean_gift_4","max_gift_4","recency_5"
4751,1,49,"M","Married",1140.91,"Medium","Bachelor",4,35.55,86.59,16.04,61.07,1131,745,1.29089301503095,10,4,0,0,"Tiranë","Urban",61.9,0,1,0,1,0,0,"age_2","balance_2","mean_gift_3","max_gift_3","recency_5"
4754,0,72,"M","Married",0,"High","Bachelor",0,0,0,0,0,NA,NA,0,7,5,0,1,"Shkodër","Suburban",34.6,0,1,0,0,1,0,"age_5","balance_1",NA,NA,NA
4755,1,41,"M","Divorced",2973.89,"Low","Bachelor",4,92.11,201.72,34.6,146.92,2583,220,0.565234223770809,6,6,0,0,"Elbasan","Urban",19.7,0,1,1,0,0,0,"age_2","balance_5","mean_gift_5","max_gift_5","recency_2"
4756,0,54,"M","Single",1091.59,"Medium","High School",2,100.83,220.03,68.58,160.43,1294,657,0.564142194744977,9,4,0,1,"Durrës","Urban",24,0,1,0,1,0,0,"age_3","balance_2","mean_gift_5","max_gift_5","recency_4"
4757,1,48,"M","Married",2760.62,"Medium","Bachelor",3,75.33,171.91,59.28,123.62,391,271,2.80051150895141,10,7,0,1,"Durrës","Urban",22.5,0,1,0,1,0,0,"age_2","balance_5","mean_gift_4","max_gift_5","recency_2"
4759,1,79,"F","Married",1649.97,"Very High","High School",3,16.77,32.33,12.1,24.55,2032,155,0.538877952755905,9,8,0,1,"Elbasan","Urban",49.9,1,0,0,0,0,1,"age_5","balance_3","mean_gift_1","max_gift_1","recency_1"
4760,1,22,"F","Married",1982.24,"Medium","Bachelor",2,32.83,48.25,12.8,40.54,1684,89,0.433491686460808,6,10,0,0,"Elbasan","Suburban",31.2,1,0,0,1,0,0,"age_1","balance_4","mean_gift_2","max_gift_2","recency_1"
4761,1,55,"F","Single",2049.58,"High","Bachelor",2,21.84,44.46,16.5,33.15,2262,595,0.322723253757737,5,3,1,0,"Other","Urban",20,1,0,0,0,1,0,"age_3","balance_4","mean_gift_2","max_gift_2","recency_4"
4762,1,52,"M","Married",1482.71,"Low","High School",2,49.62,52.05,17.53,50.83,2205,674,0.331065759637188,7,5,0,1,"Vlorë","Urban",40.4,0,1,1,0,0,0,"age_3","balance_3","mean_gift_3","max_gift_2","recency_4"
4763,0,81,"F","Married",1025.99,"Medium","Bachelor",1,41.73,74.29,31.27,58.01,584,559,0.625,9,5,0,1,"Tiranë","Urban",21.1,1,0,0,1,0,0,"age_5","balance_2","mean_gift_3","max_gift_3","recency_4"
4765,0,74,"F","Single",2085.6,"Medium","High School",2,107.06,258.33,45.28,182.7,2636,587,0.276934749620637,10,4,0,1,"Tiranë","Urban",22.1,1,0,0,1,0,0,"age_5","balance_4","mean_gift_5","max_gift_5","recency_4"
4766,1,59,"F","Divorced",1845.36,"High","Bachelor",2,49.71,81,37.17,65.36,1678,648,0.435041716328963,6,1,0,1,"Other","Rural",9.9,1,0,0,0,1,0,"age_3","balance_4","mean_gift_3","max_gift_3","recency_4"
4767,1,40,"M","Married",1412.53,"Medium","Bachelor",2,17.84,43.49,13.43,30.66,244,46,2,8,4,0,1,"Tiranë","Urban",16.6,0,1,0,1,0,0,"age_1","balance_3","mean_gift_1","max_gift_2","recency_1"
4769,0,35,"F","Single",929.48,"Medium","Bachelor",2,133.34,153.43,87.46,143.38,658,620,1.10942249240122,6,4,0,1,"Tiranë","Suburban",15.9,1,0,0,1,0,0,"age_1","balance_2","mean_gift_5","max_gift_5","recency_4"
4770,1,34,"M","Single",2106.3,"Very High","Bachelor",4,49.32,80.27,27.33,64.8,2829,165,0.516083421703782,5,3,0,0,"Other","Urban",62.5,0,1,0,0,0,1,"age_1","balance_4","mean_gift_3","max_gift_3","recency_1"
4771,1,77,"M","Married",2768.69,"Low","Bachelor",1,56.91,137.33,40.63,97.12,972,403,0.375514403292181,7,8,0,0,"Tiranë","Urban",51.3,0,1,1,0,0,0,"age_5","balance_5","mean_gift_4","max_gift_5","recency_3"
4772,1,59,"M","Married",2584.15,"Very High","Master",2,29.95,55.94,9.08,42.94,1267,246,0.576164167324388,9,9,1,1,"Other","Rural",32.9,0,1,0,0,0,1,"age_3","balance_5","mean_gift_2","max_gift_2","recency_2"
4774,1,44,"M","Married",2046.61,"High","High School",0,0,0,0,0,NA,NA,0,7,3,1,1,"Other","Urban",3.5,0,1,0,0,1,0,"age_2","balance_4",NA,NA,NA
4776,0,60,"F","Married",1034.19,"Medium","Bachelor",0,0,0,0,0,NA,NA,0,12,4,0,0,"Tiranë","Rural",37.2,1,0,0,1,0,0,"age_3","balance_2",NA,NA,NA
4778,0,38,"F","Single",1809.06,"Low","Bachelor",2,54.96,119.18,42.01,87.07,2955,553,0.247038917089678,9,9,0,0,"Other","Urban",3.7,1,0,1,0,0,0,"age_1","balance_4","mean_gift_4","max_gift_4","recency_4"
4782,1,72,"F","Widowed",1372.57,"Medium","Bachelor",3,41.18,47.1,28.16,44.14,1372,923,0.798104956268222,7,3,0,1,"Durrës","Suburban",27.1,1,0,0,1,0,0,"age_5","balance_3","mean_gift_3","max_gift_2","recency_5"
4784,1,50,"F","Widowed",2458.75,"Medium","High School",4,44.85,65.31,15.03,55.08,1461,504,0.999315537303217,10,4,0,1,"Durrës","Urban",34.7,1,0,0,1,0,0,"age_2","balance_5","mean_gift_3","max_gift_3","recency_3"
4785,1,22,"M","Married",1905.12,"Low","Bachelor",5,24.99,27.1,12.45,26.05,1180,231,1.54661016949153,8,3,0,1,"Durrës","Rural",56.6,0,1,1,0,0,0,"age_1","balance_4","mean_gift_2","max_gift_1","recency_2"
4787,1,67,"M","Married",1731.38,"Low","Master",2,170.43,180.82,62.43,175.62,1909,857,0.382399161864851,7,6,0,1,"Other","Urban",25.5,0,1,1,0,0,0,"age_4","balance_4","mean_gift_5","max_gift_5","recency_5"
4789,1,70,"F","Divorced",967.94,"High","Bachelor",3,99.38,109.8,47.17,104.59,1529,645,0.716154349247874,5,5,0,0,"Durrës","Suburban",8.6,1,0,0,0,1,0,"age_4","balance_2","mean_gift_5","max_gift_4","recency_4"
4790,1,37,"F","Married",1997.26,"Medium","High School",2,70.02,102.67,45.58,86.34,1046,16,0.697896749521989,11,5,1,1,"Other","Urban",14.6,1,0,0,1,0,0,"age_1","balance_4","mean_gift_4","max_gift_4","recency_1"
4792,0,48,"F","Single",1203.18,"Medium","Bachelor",2,65.92,116.72,38.71,91.32,614,582,1.18892508143322,7,3,0,0,"Tiranë","Urban",17.2,1,0,0,1,0,0,"age_2","balance_2","mean_gift_4","max_gift_4","recency_4"
4793,1,45,"M","Divorced",0,"High","Master",5,72.91,160.86,49.86,116.89,270,93,5,5,3,0,1,"Vlorë","Urban",48.2,0,1,0,0,1,0,"age_2","balance_1","mean_gift_4","max_gift_5","recency_1"
4796,0,70,"F","Widowed",487.48,"Very High","High School",1,14.02,26.76,7.38,20.39,2848,784,0.128160112359551,8,4,0,1,"Tiranë","Urban",7.2,1,0,0,0,0,1,"age_4","balance_1","mean_gift_1","max_gift_1","recency_5"
4797,1,89,"M","Widowed",1318.09,"Low","Bachelor",7,50.17,73.34,28.22,61.76,691,691,3.69753979739508,8,4,0,0,"Tiranë","Urban",50,0,1,1,0,0,0,"age_5","balance_3","mean_gift_3","max_gift_3","recency_4"
4798,0,67,"M","Married",1297.29,"Medium","High School",2,95.41,107.29,69.27,101.35,891,841,0.819304152637486,10,3,0,0,"Shkodër","Urban",68.7,0,1,0,1,0,0,"age_4","balance_3","mean_gift_5","max_gift_4","recency_5"
4799,1,34,"M","Divorced",1514.62,"Low","Bachelor",3,56.33,66.66,33.83,61.49,2666,231,0.41072768192048,10,4,0,1,"Elbasan","Urban",47.3,0,1,1,0,0,0,"age_1","balance_3","mean_gift_4","max_gift_3","recency_2"
4801,1,93,"F","Single",1355.39,"High","Bachelor",1,55.98,125.28,26.55,90.63,184,184,1,8,6,0,1,"Other","Suburban",15,1,0,0,0,1,0,"age_5","balance_3","mean_gift_4","max_gift_4","recency_2"
4803,1,41,"F","Divorced",1041.71,"Medium","Master",2,114.94,286.53,39.37,200.73,1779,831,0.410342889263631,8,4,0,0,"Tiranë","Suburban",37.4,1,0,0,1,0,0,"age_2","balance_2","mean_gift_5","max_gift_5","recency_5"
4807,1,50,"F","Married",2068.51,"Low","PhD",4,127.47,299.64,70.48,213.56,1495,304,0.976588628762542,7,3,0,1,"Vlorë","Urban",21,1,0,1,0,0,0,"age_2","balance_4","mean_gift_5","max_gift_5","recency_2"
4809,1,30,"M","Married",1988.04,"Very High","Bachelor",0,0,0,0,0,NA,NA,0,7,2,0,1,"Other","Urban",17.1,0,1,0,0,0,1,"age_1","balance_4",NA,NA,NA
4811,1,68,"M","Married",2099.51,"Medium","High School",4,10.65,19.87,6.1,15.26,2627,564,0.555767034640274,7,4,0,1,"Tiranë","Urban",29.6,0,1,0,1,0,0,"age_4","balance_4","mean_gift_1","max_gift_1","recency_4"
4812,1,35,"F","Married",2490.85,"Medium","Bachelor",3,39.44,66.3,21.27,52.87,804,804,1.36194029850746,10,5,0,1,"Shkodër","Suburban",57.4,1,0,0,1,0,0,"age_1","balance_5","mean_gift_3","max_gift_3","recency_5"
4815,1,30,"F","Married",1414.51,"High","Master",6,102.91,196.44,40.33,149.68,1774,878,1.23449830890643,6,4,0,1,"Vlorë","Urban",38,1,0,0,0,1,0,"age_1","balance_3","mean_gift_5","max_gift_5","recency_5"
4816,1,19,"M","Married",2841.51,"Very High","Bachelor",4,35.04,51.52,21.44,43.28,143,143,4,4,4,0,1,"Other","Rural",18.7,0,1,0,0,0,1,"age_1","balance_5","mean_gift_3","max_gift_2","recency_1"
4818,1,92,"M","Single",2384.86,"Medium","High School",2,29.14,35.3,22.6,32.22,2480,547,0.294354838709677,8,10,0,1,"Vlorë","Suburban",1.5,0,1,0,1,0,0,"age_5","balance_5","mean_gift_2","max_gift_2","recency_4"
4819,0,41,"M","Married",721.56,"Medium","Bachelor",1,30.58,35,19.9,32.79,2518,362,0.144956314535346,8,2,0,1,"Tiranë","Urban",37.7,0,1,0,1,0,0,"age_2","balance_1","mean_gift_2","max_gift_2","recency_3"
4821,0,53,"F","Single",1833.99,"Medium","Bachelor",4,50.74,68.45,36.86,59.59,2353,625,0.620484487887803,15,5,0,1,"Elbasan","Urban",62.7,1,0,0,1,0,0,"age_3","balance_4","mean_gift_3","max_gift_3","recency_4"
4824,0,66,"M","Married",1586.55,"Medium","High School",0,0,0,0,0,NA,NA,0,10,3,0,0,"Vlorë","Urban",14.5,0,1,0,1,0,0,"age_4","balance_3",NA,NA,NA
4825,1,50,"F","Married",958.5,"High","Bachelor",3,4.47,9.99,1.92,7.23,2444,957,0.448036006546645,8,7,0,0,"Tiranë","Suburban",25.1,1,0,0,0,1,0,"age_2","balance_2","mean_gift_1","max_gift_1","recency_5"
4828,1,61,"F","Married",3102.98,"Medium","Bachelor",2,119.46,288.6,83.12,204.03,2949,339,0.247541539504917,11,9,0,1,"Durrës","Suburban",43.4,1,0,0,1,0,0,"age_4","balance_5","mean_gift_5","max_gift_5","recency_2"
4829,1,51,"F","Divorced",2340.09,"Low","High School",4,32.19,34.6,20.03,33.39,715,457,2.04195804195804,4,4,0,1,"Tiranë","Urban",6.9,1,0,1,0,0,0,"age_3","balance_5","mean_gift_2","max_gift_2","recency_3"
4830,0,57,"M","Married",161.96,"Low","Bachelor",4,64.23,110.75,22.03,87.49,911,617,1.602634467618,9,8,0,1,"Vlorë","Urban",0.4,0,1,1,0,0,0,"age_3","balance_1","mean_gift_4","max_gift_4","recency_4"
4833,1,53,"F","Single",1077.29,"Medium","PhD",3,127.67,282.73,69.74,205.2,850,850,1.28823529411765,6,5,0,1,"Shkodër","Urban",2.8,1,0,0,1,0,0,"age_3","balance_2","mean_gift_5","max_gift_5","recency_5"
4834,1,79,"F","Married",2971.39,"Medium","High School",2,19.18,36.46,14.53,27.82,2596,840,0.281201848998459,8,7,0,0,"Vlorë","Suburban",2,1,0,0,1,0,0,"age_5","balance_5","mean_gift_1","max_gift_2","recency_5"
4835,1,31,"M","Widowed",1942.37,"Low","High School",2,145.55,266.94,109.68,206.24,338,307,2,8,7,0,1,"Tiranë","Rural",1.4,0,1,1,0,0,0,"age_1","balance_4","mean_gift_5","max_gift_5","recency_2"
4836,1,41,"F","Single",135.09,"Medium","Bachelor",6,80.97,105.39,59.61,93.18,1071,316,2.04481792717087,9,8,0,1,"Tiranë","Suburban",40,1,0,0,1,0,0,"age_2","balance_1","mean_gift_5","max_gift_4","recency_2"
4840,0,50,"M","Widowed",1855.16,"Low","Bachelor",0,0,0,0,0,NA,NA,0,10,3,0,1,"Tiranë","Suburban",61.2,0,1,1,0,0,0,"age_2","balance_4",NA,NA,NA
4842,0,65,"M","Single",2628.24,"Medium","High School",0,0,0,0,0,NA,NA,0,5,6,0,0,"Shkodër","Suburban",8.8,0,1,0,1,0,0,"age_4","balance_5",NA,NA,NA
4846,0,46,"M","Married",607.8,"Medium","Master",4,33.73,68.29,24.96,51.01,1202,12,1.21464226289517,7,8,0,0,"Durrës","Suburban",63.2,0,1,0,1,0,0,"age_2","balance_1","mean_gift_2","max_gift_3","recency_1"
4849,1,65,"M","Single",1494.17,"Medium","High School",2,33.35,79.41,17.46,56.38,1887,841,0.386857445680975,12,2,1,0,"Other","Urban",2.9,0,1,0,1,0,0,"age_4","balance_3","mean_gift_2","max_gift_3","recency_5"
4850,1,43,"M","Divorced",2842.54,"High","Bachelor",0,0,0,0,0,NA,NA,0,6,4,1,0,"Tiranë","Urban",40.1,0,1,0,0,1,0,"age_2","balance_5",NA,NA,NA
4852,0,44,"M","Divorced",1018.24,"Low","Bachelor",1,53.54,120.02,21.27,86.78,2098,414,0.17397521448999,8,8,0,1,"Tiranë","Urban",4.9,0,1,1,0,0,0,"age_2","balance_2","mean_gift_4","max_gift_4","recency_3"
4854,1,65,"F","Single",1188.79,"High","Bachelor",3,61.88,106.58,23.17,84.23,1318,382,0.830804248861912,12,7,0,1,"Other","Urban",25.7,1,0,0,0,1,0,"age_4","balance_2","mean_gift_4","max_gift_4","recency_3"
