"donor_id","age","gender","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","recency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","gender_F","income_low","income_medium","income_high"
12716,18,"M",1184.83,"Medium","Bachelor",3,94.52,225.41,56.75,924,9,5,0,1,"Durrës","Suburban",0,0,1,0
12717,56,"M",946.31,"Very High","Bachelor",4,90.54,185.87,39.82,987,10,3,0,1,"Vlorë","Urban",0,0,0,0
12718,59,"M",1420.13,"Medium","Master",4,99.18,161.56,57.26,58,8,3,0,0,"Vlorë","Suburban",0,0,1,0
12719,50,"M",1549.13,"High","Bachelor",4,44.39,73.89,28.78,477,7,7,0,1,"Durrës","Urban",0,0,0,1
12720,64,"M",1477.79,"High","High School",3,66.66,134.92,30.89,404,13,5,0,1,"Elbasan","Urban",0,0,0,1
12721,52,"M",625.63,"Low","Master",7,40.18,45.83,18.38,574,6,5,0,1,"Other","Urban",0,1,0,0
12722,43,"M",79.93,"High","PhD",4,93.88,162.66,28.28,411,9,7,0,0,"Tiranë","Suburban",0,0,0,1
12723,54,"M",938.65,"High","High School",4,29.61,36.18,11.49,733,6,10,0,1,"Tiranë","Urban",0,0,0,1
12724,22,"F",1032.78,"High","High School",3,53.95,63.19,32,734,9,4,0,1,"Other","Rural",1,0,0,1
12725,23,"F",1945.54,"Very High","High School",2,42.4,52.46,19.45,978,8,7,1,1,"Durrës","Suburban",1,0,0,0
12726,49,"F",2784.17,"Low","Master",3,61.4,83.85,31.96,751,10,2,0,1,"Tiranë","Suburban",1,1,0,0
12727,61,"M",794.91,"Low","Bachelor",8,61.11,93.28,34.61,49,10,5,1,1,"Durrës","Suburban",0,1,0,0
12728,66,"F",1226.51,"Low","High School",4,97.53,110.04,52.38,639,6,6,0,1,"Other","Suburban",1,1,0,0
12729,72,"F",873.34,"High","High School",1,77.24,151.22,29.59,684,12,5,0,1,"Durrës","Rural",1,0,0,1
12730,63,"F",604,"Low","PhD",4,50.06,88.3,37.38,294,11,6,0,1,"Tiranë","Urban",1,1,0,0
12731,46,"F",589.83,"Medium","Master",1,117.12,141.69,59.8,245,10,4,0,0,"Tiranë","Urban",1,0,1,0
12732,79,"M",1293.11,"Low","High School",2,89.58,152.84,49.16,655,7,8,0,1,"Vlorë","Rural",0,1,0,0
12733,86,"F",1866.58,"Low","PhD",5,60.15,131.55,25.65,859,9,6,0,1,"Other","Urban",1,1,0,0
12734,34,"M",1500.26,"Very High","Master",4,41.27,78.6,28.33,604,9,2,0,1,"Other","Suburban",0,0,0,0
12735,43,"M",0,"High","PhD",3,62.25,83.26,29.63,326,7,6,0,0,"Durrës","Suburban",0,0,0,1
12736,47,"M",846.82,"High","High School",2,40.02,55.33,15.14,431,13,8,0,0,"Tiranë","Urban",0,0,0,1
12737,81,"F",1829.85,"High","High School",5,29.35,59.56,13.2,636,6,6,0,1,"Tiranë","Urban",1,0,0,1
12738,52,"M",2976.27,"Very High","High School",2,9.71,18.33,5.94,78,5,5,1,1,"Elbasan","Suburban",0,0,0,0
12739,44,"M",2315.81,"High","Master",3,27.16,36.27,14.21,255,7,3,0,1,"Tiranë","Urban",0,0,0,1
12740,50,"F",1540.7,"Medium","High School",0,0,0,0,NA,10,5,1,0,"Vlorë","Urban",1,0,1,0
12741,72,"M",0,"Medium","Master",5,6.75,13.25,3.35,471,12,2,0,1,"Shkodër","Urban",0,0,1,0
12742,62,"F",1239.87,"Low","Master",2,31.3,59.25,17.08,20,10,2,0,0,"Other","Urban",1,1,0,0
12743,69,"M",2038.14,"High","Bachelor",1,11.67,16.57,5.01,978,9,3,0,1,"Durrës","Urban",0,0,0,1
12744,49,"M",432.71,"Medium","Bachelor",2,7.01,14.51,4.31,712,11,3,1,1,"Other","Urban",0,0,1,0
12745,76,"F",9.52,"Medium","High School",1,16.12,19.49,7.72,213,8,5,0,1,"Other","Suburban",1,0,1,0
12746,42,"M",1659.28,"Medium","Bachelor",3,34.72,70.7,19.86,49,3,2,0,1,"Tiranë","Rural",0,0,1,0
12747,53,"M",2801.55,"Low","Master",1,36.3,85.07,25.5,809,14,5,0,1,"Tiranë","Rural",0,1,0,0
12748,48,"F",455.53,"Very High","High School",5,61.01,111.62,47.69,728,8,5,0,1,"Durrës","Urban",1,0,0,0
12749,42,"M",104.03,"Medium","Bachelor",0,0,0,0,NA,5,4,0,1,"Shkodër","Suburban",0,0,1,0
12750,26,"M",2037.1,"High","Master",3,10.31,12.75,7.8,473,8,7,1,0,"Tiranë","Suburban",0,0,0,1
12751,22,"M",2189.95,"Very High","High School",1,21.45,25.12,14.13,375,10,7,0,1,"Tiranë","Urban",0,0,0,0
12752,63,"F",2357.89,"Medium","Bachelor",1,27.03,28.37,16.46,972,9,6,0,0,"Other","Urban",1,0,1,0
12753,68,"F",1151.98,"Low","Bachelor",2,54.12,63.18,25.33,346,6,4,0,1,"Elbasan","Urban",1,1,0,0
12754,53,"F",1986.13,"Low","High School",3,47.91,77.58,29.46,778,7,10,0,1,"Elbasan","Suburban",1,1,0,0
12755,38,"M",616.37,"High","High School",1,28.15,59.07,13.05,842,10,3,0,1,"Tiranë","Urban",0,0,0,1
12756,46,"M",2677.21,"Very High","High School",2,37.35,85.9,27.79,632,5,5,0,1,"Tiranë","Rural",0,0,0,0
12757,56,"M",129.25,"High","Bachelor",5,6.68,14.21,3.23,465,5,4,0,0,"Tiranë","Suburban",0,0,0,1
12758,49,"M",2275.51,"Low","Bachelor",2,95.26,217.84,38.66,975,10,4,0,0,"Tiranë","Urban",0,1,0,0
12759,73,"F",1391.99,"Very High","Bachelor",5,19.35,42.55,10.13,295,8,5,0,1,"Shkodër","Rural",1,0,0,0
12760,38,"M",1402.95,"Medium","PhD",3,53.82,77.51,24,411,15,7,0,0,"Shkodër","Rural",0,0,1,0
12761,40,"F",1957.02,"Low","Bachelor",1,9.78,13.06,3.15,284,7,7,0,0,"Vlorë","Suburban",1,1,0,0
12762,32,"M",2692.99,"Low","High School",2,45.64,46.21,20.29,954,7,4,1,1,"Tiranë","Rural",0,1,0,0
12763,73,"F",1281.99,"High","Bachelor",3,148.94,305.6,110.53,718,9,4,1,1,"Shkodër","Urban",1,0,0,1
12764,67,"M",2850,"Medium","Bachelor",1,48.08,112.89,34.17,924,5,3,1,0,"Tiranë","Suburban",0,0,1,0
12765,36,"M",1269.39,"Medium","Bachelor",3,28.63,29.02,20.59,114,9,4,0,0,"Tiranë","Urban",0,0,1,0
12766,66,"F",1112.71,"Medium","High School",1,19.45,25.14,15.21,833,10,6,0,1,"Shkodër","Urban",1,0,1,0
12767,81,"F",1161.86,"High","High School",4,44.36,58.68,13.38,701,2,2,0,1,"Shkodër","Urban",1,0,0,1
12768,59,"F",1673.85,"Very High","High School",2,80.32,161.3,49.02,624,16,2,0,1,"Vlorë","Suburban",1,0,0,0
12769,36,"M",0,"Medium","High School",2,64.96,161.3,48.27,229,8,2,0,1,"Durrës","Rural",0,0,1,0
12770,43,"F",2043.71,"High","Bachelor",5,15.1,34.29,5.27,54,5,4,1,0,"Tiranë","Urban",1,0,0,1
12771,18,"F",1335.06,"High","Master",0,0,0,0,NA,9,5,1,0,"Tiranë","Urban",1,0,0,1
12772,95,"M",1784.64,"Medium","High School",4,140.15,172.6,108.73,926,11,12,0,1,"Vlorë","Urban",0,0,1,0
12773,27,"F",980.77,"High","Bachelor",0,0,0,0,NA,8,5,0,1,"Tiranë","Urban",1,0,0,1
12774,58,"F",2722.75,"Very High","High School",2,14.2,18.21,9.63,786,5,6,1,1,"Durrës","Suburban",1,0,0,0
12775,37,"F",1048.81,"Very High","Master",2,13.54,17.46,8.29,419,8,4,0,0,"Shkodër","Urban",1,0,0,0
12776,42,"F",1189.94,"Low","Bachelor",4,22.88,37.31,17.49,104,5,2,0,0,"Elbasan","Urban",1,1,0,0
12777,48,"M",2578.58,"Medium","High School",3,30.46,75.24,13.63,868,5,4,0,0,"Tiranë","Suburban",0,0,1,0
12778,76,"F",1242.48,"Medium","High School",1,59.19,69.86,18.72,219,13,6,0,1,"Tiranë","Urban",1,0,1,0
12779,74,"F",1159.22,"Medium","Bachelor",3,19.41,44.66,7.45,435,5,5,0,1,"Elbasan","Urban",1,0,1,0
12780,53,"F",1078.17,"High","High School",1,5.85,10.23,4.34,345,9,1,0,0,"Durrës","Urban",1,0,0,1
12781,58,"M",2136.81,"Low","High School",4,77.12,147.81,29.44,903,11,5,0,0,"Vlorë","Urban",0,1,0,0
12782,28,"M",2708.98,"Medium","PhD",3,55,87.25,40.06,159,7,9,1,0,"Durrës","Urban",0,0,1,0
12783,86,"M",1612.71,"High","Bachelor",0,0,0,0,NA,5,2,0,0,"Vlorë","Suburban",0,0,0,1
12784,51,"M",2108.33,"High","Bachelor",2,100.91,219.07,63.47,762,14,3,0,1,"Tiranë","Rural",0,0,0,1
12785,42,"F",1460.54,"High","High School",2,29.56,31.48,21.76,381,7,4,0,1,"Tiranë","Urban",1,0,0,1
12786,81,"M",1478.97,"High","Master",0,0,0,0,NA,11,7,0,1,"Elbasan","Urban",0,0,0,1
12787,44,"F",1302.12,"Medium","High School",1,21.26,52.06,8.98,854,9,5,1,1,"Other","Urban",1,0,1,0
12788,50,"F",1349.76,"Medium","PhD",4,29.42,47.38,17.31,801,6,4,0,1,"Tiranë","Suburban",1,0,1,0
12789,73,"M",2818.36,"High","Bachelor",4,56.58,59.45,19.63,284,8,4,0,1,"Tiranë","Urban",0,0,0,1
12790,55,"F",2147.12,"Low","Master",3,80.73,135.52,28.6,313,4,5,0,1,"Tiranë","Urban",1,1,0,0
12791,30,"M",2549.44,"Low","Bachelor",2,55.49,79.24,25.21,480,7,4,1,0,"Tiranë","Suburban",0,1,0,0
12792,57,"M",592.4,"Medium","High School",4,80.74,102.46,48,483,4,3,0,1,"Tiranë","Urban",0,0,1,0
12793,50,"F",1559.62,"Medium","Bachelor",0,0,0,0,NA,8,8,0,0,"Durrës","Suburban",1,0,1,0
12794,19,"F",994.24,"Medium","Bachelor",1,45.67,89.98,26.28,881,16,2,1,0,"Other","Urban",1,0,1,0
12795,78,"F",2606.32,"Medium","Bachelor",2,49.96,51.07,21.04,277,9,6,1,0,"Durrës","Urban",1,0,1,0
12796,57,"F",1491.08,"Very High","Master",1,45.43,106.39,15.94,525,4,2,0,1,"Vlorë","Suburban",1,0,0,0
12797,58,"F",2008.3,"Medium","Bachelor",1,36.62,55.56,16.47,997,10,4,0,1,"Durrës","Urban",1,0,1,0
12798,53,"M",746.91,"High","Bachelor",3,91.69,118.12,28.66,521,7,4,1,0,"Tiranë","Urban",0,0,0,1
12799,44,"M",2155.14,"Low","High School",3,63.57,116.94,35.28,929,5,6,0,1,"Tiranë","Urban",0,1,0,0
12800,71,"M",2015.93,"Low","Master",4,29.24,63.12,12.89,742,4,6,0,1,"Tiranë","Urban",0,1,0,0
12801,54,"M",2385.81,"Medium","High School",1,38.14,91.4,30.2,443,7,6,1,1,"Other","Rural",0,0,1,0
12802,34,"F",2198.97,"High","Bachelor",0,0,0,0,NA,10,5,0,0,"Other","Urban",1,0,0,1
12803,55,"F",2459.23,"Medium","Bachelor",2,19.23,23.76,11.92,264,7,8,0,1,"Tiranë","Suburban",1,0,1,0
12804,69,"M",689.64,"Medium","High School",4,32.17,57.64,23.05,463,8,6,0,1,"Tiranë","Urban",0,0,1,0
12805,28,"F",1826.67,"Medium","Bachelor",2,80.25,171.85,35.17,741,6,11,0,0,"Other","Suburban",1,0,1,0
12806,38,"M",639.96,"Low","Bachelor",2,33.78,78.09,19.87,292,7,9,0,0,"Other","Urban",0,1,0,0
12807,41,"F",1797.52,"Medium","Bachelor",3,100.23,174.47,57.63,356,12,7,1,1,"Vlorë","Rural",1,0,1,0
12808,91,"M",2503.29,"Very High","Bachelor",2,12.69,29.62,7.62,310,11,4,0,1,"Other","Urban",0,0,0,0
12809,28,"F",480.66,"High","Bachelor",2,6.38,15.82,4.71,61,4,4,0,1,"Vlorë","Urban",1,0,0,1
12810,52,"M",926.79,"Low","Bachelor",1,19.1,21.65,13.64,863,9,4,0,1,"Tiranë","Urban",0,1,0,0
12811,42,"F",280.56,"Very High","Master",2,42.37,89.9,25.84,203,8,2,0,1,"Durrës","Urban",1,0,0,0
12812,76,"F",2495.65,"Medium","High School",2,103.55,191.61,51.73,382,8,7,0,1,"Other","Urban",1,0,1,0
12813,62,"F",1797.33,"Medium","High School",3,34.73,41.99,15.62,677,19,7,0,1,"Other","Suburban",1,0,1,0
12814,65,"M",2346.05,"High","Master",1,120.4,222.31,51.97,7,9,5,0,1,"Tiranë","Urban",0,0,0,1
12815,29,"F",523.57,"Medium","High School",3,14.3,33.43,4.58,837,6,4,0,0,"Tiranë","Urban",1,0,1,0
12816,87,"M",661.67,"Low","Master",1,82.93,155.12,61.85,440,11,4,0,1,"Vlorë","Urban",0,1,0,0
12817,42,"M",2312.02,"Medium","High School",5,33.12,79.08,16.08,255,5,7,0,0,"Tiranë","Suburban",0,0,1,0
12818,57,"F",500.44,"High","PhD",1,32.93,69.3,20.24,752,7,2,0,1,"Elbasan","Urban",1,0,0,1
12819,57,"M",1560.78,"Medium","Bachelor",0,0,0,0,NA,8,8,0,1,"Tiranë","Urban",0,0,1,0
12820,61,"M",1951.6,"Low","Bachelor",0,0,0,0,NA,4,7,0,1,"Durrës","Urban",0,1,0,0
12821,61,"M",1713.38,"High","Master",3,59.49,91.53,28.27,158,12,4,0,1,"Tiranë","Rural",0,0,0,1
12822,33,"F",1624.18,"Medium","Master",4,34.97,46.25,23.82,158,8,5,0,1,"Vlorë","Urban",1,0,1,0
12823,56,"M",0,"Medium","PhD",2,4.08,6.84,1.97,108,5,7,0,1,"Tiranë","Suburban",0,0,1,0
12824,79,"F",3211.82,"Medium","Master",0,0,0,0,NA,9,3,0,1,"Tiranë","Rural",1,0,1,0
12825,53,"M",494.51,"High","Bachelor",3,14.16,23.35,8.77,748,6,7,0,1,"Other","Urban",0,0,0,1
12826,62,"F",1535.65,"Low","Bachelor",2,60.1,112.86,23.34,324,13,1,0,1,"Tiranë","Urban",1,1,0,0
12827,39,"M",1350.94,"Medium","Bachelor",2,50.25,54.93,17.44,657,9,4,0,1,"Tiranë","Suburban",0,0,1,0
12828,57,"F",1323.5,"High","Bachelor",0,0,0,0,NA,5,2,0,0,"Vlorë","Urban",1,0,0,1
12829,47,"F",602.45,"Low","Bachelor",4,2.58,5.67,1.13,371,15,4,0,1,"Tiranë","Suburban",1,1,0,0
12830,73,"F",1748.41,"Medium","Bachelor",0,0,0,0,NA,9,5,1,0,"Tiranë","Rural",1,0,1,0
12831,25,"M",1854.02,"Very High","Bachelor",6,31.42,48.07,21.69,68,5,9,0,1,"Tiranë","Suburban",0,0,0,0
12832,59,"F",2240.61,"Low","Master",0,0,0,0,NA,9,3,0,1,"Shkodër","Urban",1,1,0,0
12833,78,"M",640.56,"Medium","Master",1,56.54,71.4,39.27,364,7,2,0,0,"Durrës","Urban",0,0,1,0
12834,60,"F",1873.26,"Medium","Bachelor",1,7.01,12.04,2.73,725,7,7,0,1,"Tiranë","Suburban",1,0,1,0
12835,37,"F",1235.45,"Very High","Bachelor",4,68.03,127.06,48.18,352,6,1,0,1,"Shkodër","Urban",1,0,0,0
12836,70,"M",1439.75,"High","High School",4,27.82,69.45,19.75,543,4,3,1,1,"Shkodër","Urban",0,0,0,1
12837,66,"M",12.46,"Medium","PhD",1,33.6,53.73,18.77,903,7,5,1,1,"Other","Urban",0,0,1,0
12838,38,"M",574.22,"Medium","High School",0,0,0,0,NA,11,6,0,0,"Other","Suburban",0,0,1,0
12839,36,"F",1225.14,"Low","High School",3,77.15,185.8,36.88,856,14,4,0,1,"Other","Suburban",1,1,0,0
12840,74,"M",1298.51,"High","Bachelor",2,96.18,149.16,76.84,299,11,6,0,0,"Vlorë","Suburban",0,0,0,1
12841,81,"F",1592.54,"Medium","PhD",4,64.61,96.18,26.62,226,11,5,0,0,"Other","Suburban",1,0,1,0
12842,32,"M",368.21,"Low","High School",3,86.08,132.92,63.49,256,7,8,0,1,"Tiranë","Urban",0,1,0,0
12843,56,"F",2067.27,"Medium","Bachelor",3,80.56,142.37,44.25,295,8,4,0,0,"Other","Urban",1,0,1,0
12844,39,"F",1274.25,"High","Bachelor",1,12.74,17.17,4.61,266,4,5,0,1,"Shkodër","Urban",1,0,0,1
12845,76,"F",2053.73,"High","High School",5,15.17,29.81,7.89,157,7,10,0,1,"Tiranë","Urban",1,0,0,1
12846,94,"F",1974.4,"Low","Bachelor",1,15.24,17.93,5.53,122,13,4,0,1,"Durrës","Urban",1,1,0,0
12847,63,"M",778.83,"Medium","High School",4,9.31,10.65,3.88,988,9,4,0,0,"Durrës","Suburban",0,0,1,0
12848,69,"F",1539.05,"Low","High School",2,4.97,6.48,3.56,581,13,4,0,0,"Shkodër","Urban",1,1,0,0
12849,60,"M",1105.47,"High","High School",3,81.47,139.81,59,609,6,7,0,1,"Tiranë","Urban",0,0,0,1
12850,71,"F",2156.54,"Medium","Master",3,18.81,31.52,14.04,704,9,6,0,0,"Elbasan","Suburban",1,0,1,0
12851,85,"F",1708.32,"Very High","High School",4,22.8,33.42,15.51,186,10,4,0,1,"Elbasan","Rural",1,0,0,0
12852,40,"F",1846.71,"High","Bachelor",4,59.29,118.07,20.3,815,2,3,0,0,"Other","Suburban",1,0,0,1
12853,70,"M",1691.46,"Low","PhD",5,6.22,13.44,4.83,136,4,3,0,1,"Elbasan","Suburban",0,1,0,0
12854,62,"M",0,"Low","Master",7,71.3,93.87,29.41,709,14,4,0,0,"Other","Rural",0,1,0,0
12855,73,"F",0,"High","Master",6,38.04,59.33,12.28,342,8,4,0,1,"Durrës","Urban",1,0,0,1
12856,59,"F",2588.12,"High","High School",3,9.28,20.23,3.19,806,3,5,0,1,"Other","Rural",1,0,0,1
12857,79,"F",1761.56,"Medium","High School",2,40.99,57.44,18.62,185,8,5,0,0,"Tiranë","Rural",1,0,1,0
12858,78,"M",563.78,"Medium","Bachelor",1,9.33,18.63,3.1,13,10,5,0,1,"Other","Rural",0,0,1,0
12859,31,"M",928.17,"Medium","High School",2,45.11,102.88,18.62,314,5,5,1,0,"Tiranë","Urban",0,0,1,0
12860,46,"M",1774.72,"Low","Bachelor",0,0,0,0,NA,9,6,0,1,"Elbasan","Urban",0,1,0,0
12861,66,"F",1459.75,"Low","Master",3,91.35,121.51,72.11,787,10,8,0,0,"Durrës","Urban",1,1,0,0
12862,65,"M",949.99,"Very High","Bachelor",1,35.35,71.81,17.24,584,5,4,0,1,"Shkodër","Suburban",0,0,0,0
12863,38,"M",3106.16,"High","Bachelor",2,32.73,70.71,13.33,425,10,2,0,0,"Durrës","Rural",0,0,0,1
12864,68,"M",1913.08,"Low","Bachelor",0,0,0,0,NA,6,7,0,0,"Elbasan","Suburban",0,1,0,0
12865,41,"M",831.49,"Medium","Master",0,0,0,0,NA,11,7,0,1,"Shkodër","Urban",0,0,1,0
12866,58,"M",2630.11,"High","High School",2,34.36,47.59,22.09,142,5,3,0,1,"Durrës","Suburban",0,0,0,1
12867,95,"M",316.64,"Medium","Bachelor",1,50.39,72.43,31.78,193,3,3,0,1,"Tiranë","Urban",0,0,1,0
12868,55,"M",2718.46,"Very High","Bachelor",2,14.87,31.42,7.43,837,6,3,0,0,"Durrës","Urban",0,0,0,0
12869,43,"F",2415.27,"Medium","Bachelor",0,0,0,0,NA,6,10,0,0,"Tiranë","Rural",1,0,1,0
12870,44,"M",656.89,"High","Master",3,19.06,36.93,12.51,287,8,4,0,0,"Tiranë","Rural",0,0,0,1
12871,68,"M",1213.06,"Low","Bachelor",2,69.34,131.93,28,55,8,6,0,1,"Durrës","Suburban",0,1,0,0
12872,69,"F",2789.05,"Medium","Master",2,146.41,159.53,106.28,647,7,2,0,0,"Durrës","Suburban",1,0,1,0
12873,45,"M",0,"Low","High School",3,124.88,231.2,71.78,288,6,4,0,0,"Durrës","Rural",0,1,0,0
12874,47,"F",1147.55,"Medium","Master",0,0,0,0,NA,5,3,1,1,"Tiranë","Urban",1,0,1,0
12875,70,"F",1797.3,"Medium","High School",4,40.83,77.97,18.67,64,7,6,0,1,"Vlorë","Rural",1,0,1,0
12876,94,"M",1054.69,"Medium","Master",2,18.8,44.32,8.2,509,8,3,0,0,"Tiranë","Urban",0,0,1,0
12877,80,"F",1757.36,"Medium","High School",2,56.87,87.58,29.17,250,7,3,1,0,"Other","Rural",1,0,1,0
12878,66,"M",1562.51,"Very High","Bachelor",2,46.42,48.17,28.62,98,10,4,0,1,"Vlorë","Urban",0,0,0,0
12879,70,"F",1299.96,"Medium","Bachelor",1,34.38,47.53,23.6,305,5,5,1,1,"Shkodër","Rural",1,0,1,0
12880,32,"F",2046.25,"Low","Bachelor",5,51.21,69.29,15.37,165,10,5,1,1,"Durrës","Rural",1,1,0,0
12881,81,"M",900.96,"High","Bachelor",5,13.63,25.43,6.28,890,11,5,0,1,"Shkodër","Urban",0,0,0,1
12882,38,"F",0,"Very High","Bachelor",3,21.17,28.61,7.55,365,8,3,0,0,"Other","Rural",1,0,0,0
12883,41,"F",2404.01,"High","PhD",0,0,0,0,NA,5,6,0,0,"Other","Suburban",1,0,0,1
12884,67,"F",11.57,"Low","High School",1,29.75,36.78,20.79,214,9,5,0,0,"Other","Rural",1,1,0,0
12885,47,"M",1194.57,"High","PhD",4,27.78,57.23,14.15,262,7,2,0,1,"Durrës","Urban",0,0,0,1
12886,79,"M",2817.4,"Medium","Master",3,39.51,64.74,27.53,614,12,3,0,0,"Elbasan","Rural",0,0,1,0
12887,37,"M",2152.6,"High","High School",3,110.73,261.26,78.52,930,2,11,1,0,"Vlorë","Urban",0,0,0,1
12888,59,"M",2440.39,"High","High School",4,127.15,287.85,75.82,451,6,3,0,1,"Other","Urban",0,0,0,1
12889,51,"F",788.87,"Medium","Bachelor",0,0,0,0,NA,9,5,0,1,"Other","Suburban",1,0,1,0
12890,35,"F",1384.86,"Medium","High School",5,15.49,34.65,11.98,537,6,8,1,1,"Tiranë","Urban",1,0,1,0
12891,56,"F",1576,"Low","High School",4,31.46,62.01,16.04,723,7,4,0,1,"Other","Suburban",1,1,0,0
12892,30,"F",2236.08,"Medium","Bachelor",4,39.89,73.72,29.27,182,4,7,0,0,"Tiranë","Rural",1,0,1,0
12893,61,"M",944.77,"Low","Master",1,38.87,71.26,30.41,160,3,2,0,1,"Tiranë","Suburban",0,1,0,0
12894,58,"M",748.72,"Medium","High School",5,3.87,3.96,1.85,834,12,5,0,1,"Shkodër","Urban",0,0,1,0
12895,37,"F",694.32,"Low","Master",2,59.66,121.98,38.26,188,6,4,0,1,"Other","Urban",1,1,0,0
12896,60,"F",1482.72,"Low","Bachelor",0,0,0,0,NA,9,5,0,0,"Durrës","Urban",1,1,0,0
12897,44,"M",3054.38,"Low","Bachelor",1,54.45,66.64,23.82,316,11,3,0,1,"Tiranë","Urban",0,1,0,0
12898,65,"F",2293.38,"Medium","Master",2,106.38,111.06,71.82,807,5,7,0,0,"Other","Rural",1,0,1,0
12899,43,"F",303.82,"Low","Bachelor",2,99.54,169.46,60.03,713,7,3,0,0,"Tiranë","Rural",1,1,0,0
12900,46,"M",1105.74,"Medium","High School",0,0,0,0,NA,12,7,0,1,"Durrës","Urban",0,0,1,0
12901,64,"M",513.18,"High","High School",2,24.96,30.36,12.09,863,6,7,0,0,"Durrës","Suburban",0,0,0,1
12902,71,"F",1477.9,"High","Master",1,78.17,107.1,49.07,596,10,2,0,1,"Tiranë","Urban",1,0,0,1
12903,54,"M",1403.92,"Low","High School",3,12.4,24.43,5.02,603,7,5,0,0,"Elbasan","Suburban",0,1,0,0
12904,52,"M",813.09,"Low","High School",1,39.5,50.59,23.77,5,7,9,0,0,"Tiranë","Urban",0,1,0,0
12905,29,"F",1724.57,"Low","Bachelor",4,12.5,26.4,6.19,677,5,9,1,1,"Tiranë","Rural",1,1,0,0
12906,60,"M",2192.24,"High","Bachelor",1,28.88,70.07,16.1,293,9,7,0,1,"Other","Urban",0,0,0,1
12907,71,"F",1926.34,"Low","High School",1,23.08,57.51,11.34,127,8,9,0,0,"Vlorë","Rural",1,1,0,0
12908,51,"M",3652.82,"High","High School",6,16.54,35.69,7.09,642,5,11,0,1,"Other","Urban",0,0,0,1
12909,34,"M",2917.05,"Medium","High School",1,78.13,139.39,27.67,153,9,3,0,0,"Other","Urban",0,0,1,0
12910,50,"F",1082.73,"Low","Master",0,0,0,0,NA,4,5,1,1,"Shkodër","Urban",1,1,0,0
12911,51,"M",2124.78,"High","High School",2,47.24,107.82,21,550,6,6,0,1,"Tiranë","Urban",0,0,0,1
12912,56,"F",1815.26,"High","Master",2,18.36,35.54,13.29,482,7,12,0,1,"Tiranë","Suburban",1,0,0,1
12913,36,"M",916.74,"Medium","Bachelor",1,48.03,86.32,21.45,55,11,4,1,0,"Tiranë","Urban",0,0,1,0
12914,70,"F",940.8,"Medium","Bachelor",3,86.88,189.42,36.12,121,12,7,0,1,"Vlorë","Suburban",1,0,1,0
12915,50,"M",668.24,"Medium","Bachelor",2,34.96,36.26,11.45,226,7,5,0,1,"Other","Rural",0,0,1,0
12916,70,"M",2314.38,"Very High","PhD",3,44.1,109.72,14.56,733,6,4,1,0,"Vlorë","Urban",0,0,0,0
12917,24,"F",1635.31,"Low","Bachelor",2,59.32,135.49,42.26,412,6,6,0,1,"Tiranë","Urban",1,1,0,0
12918,90,"M",2127.79,"Low","Bachelor",5,67.81,70.2,40.29,506,6,7,0,0,"Elbasan","Rural",0,1,0,0
12919,47,"F",1894.81,"Medium","Master",5,31.9,68.4,25.26,307,20,8,0,0,"Other","Urban",1,0,1,0
12920,65,"F",175.05,"High","Bachelor",3,15.73,27.91,7.29,602,11,6,0,0,"Tiranë","Suburban",1,0,0,1
12921,56,"F",1600.5,"Medium","Bachelor",2,31.86,50.34,24.34,831,7,4,0,1,"Other","Suburban",1,0,1,0
12922,57,"M",2122.06,"Medium","High School",2,23.14,24.44,8.41,163,2,5,0,1,"Vlorë","Urban",0,0,1,0
12923,53,"F",3285.64,"Low","Master",1,5.41,9.32,2.5,249,5,6,0,0,"Vlorë","Urban",1,1,0,0
12924,78,"M",3211.06,"Low","Master",2,48.99,108.98,17.88,659,7,5,0,1,"Elbasan","Suburban",0,1,0,0
12925,57,"F",872.32,"Medium","Master",2,197.72,317.78,125.43,3,9,9,0,0,"Tiranë","Rural",1,0,1,0
12926,48,"M",2619.25,"Medium","High School",3,45.83,46.9,15.52,548,9,5,1,1,"Tiranë","Rural",0,0,1,0
12927,75,"M",1312.99,"Medium","Bachelor",4,64.26,79.04,49.14,476,8,4,0,1,"Tiranë","Rural",0,0,1,0
12928,76,"F",1676.09,"High","Bachelor",0,0,0,0,NA,7,6,0,1,"Other","Urban",1,0,0,1
12929,88,"M",0,"Very High","High School",3,86.39,174.6,40.68,58,13,4,0,0,"Shkodër","Urban",0,0,0,0
12930,86,"F",1023.19,"High","Bachelor",6,8.06,19.3,5.19,509,4,2,0,0,"Tiranë","Urban",1,0,0,1
12931,43,"M",2392.39,"Medium","Bachelor",5,71.84,115.39,21.6,537,9,4,0,1,"Tiranë","Urban",0,0,1,0
12932,61,"F",1888.14,"High","High School",5,15.61,38.32,7.53,474,5,5,0,1,"Tiranë","Suburban",1,0,0,1
12933,74,"F",270.17,"Medium","Bachelor",1,20.21,43.41,16.05,327,5,5,0,0,"Shkodër","Suburban",1,0,1,0
12934,65,"F",1888.16,"Medium","Bachelor",3,49.6,118.07,18.92,899,9,5,0,1,"Shkodër","Suburban",1,0,1,0
12935,38,"F",2931.52,"Low","High School",3,27.97,28.69,14.16,963,10,7,0,1,"Tiranë","Suburban",1,1,0,0
